"Date","Price","Open","High","Low","Change %"
"Mar 04, 2010","84.850","84.950","85.150","84.600","-0.24%"
"Mar 03, 2010","85.050","84.650","85.190","84.650","-0.12%"
"Mar 02, 2010","85.150","85.050","85.590","84.650","0.00%"
"Mar 01, 2010","85.150","84.900","85.170","84.900","0.00%"
"Feb 26, 2010","85.150","84.750","85.200","84.640","0.29%"
"Feb 25, 2010","84.900","84.750","85.220","84.700","0.06%"
"Feb 24, 2010","84.850","84.950","85.200","84.700","-0.24%"
"Feb 23, 2010","85.050","85.000","85.180","84.750","-0.06%"
"Feb 22, 2010","85.100","84.600","85.170","84.600","0.18%"
"Feb 19, 2010","84.950","84.800","85.080","84.580","0.06%"
"Feb 18, 2010","84.900","84.600","85.030","84.600","0.24%"
"Feb 17, 2010","84.700","84.700","85.070","84.520","-0.12%"
"Feb 16, 2010","84.800","84.560","85.220","84.560","-0.24%"
"Feb 15, 2010","85.000","84.900","85.080","84.560","0.35%"
"Feb 12, 2010","84.700","84.800","85.040","84.450","-0.24%"
"Feb 11, 2010","84.900","84.700","85.030","84.500","0.12%"
"Feb 10, 2010","84.800","84.950","85.070","84.600","-0.29%"
"Feb 09, 2010","85.050","84.950","85.050","84.550","0.00%"
"Feb 08, 2010","85.050","84.950","85.220","84.450","0.41%"
"Feb 05, 2010","84.700","84.700","84.900","84.600","-0.12%"
"Feb 04, 2010","84.800","84.850","85.040","84.610","-0.18%"
"Feb 03, 2010","84.950","84.800","85.050","84.800","0.06%"
"Feb 02, 2010","84.900","84.900","85.070","84.650","-0.12%"
"Feb 01, 2010","85.000","85.050","85.170","84.700","0.41%"
"Jan 29, 2010","84.650","84.600","85.030","84.400","-0.06%"
"Jan 28, 2010","84.700","84.300","84.800","84.200","0.36%"
"Jan 27, 2010","84.400","84.300","84.880","84.230","0.00%"
"Jan 26, 2010","84.400","84.450","84.740","84.200","-0.18%"
"Jan 25, 2010","84.550","84.500","84.770","84.400","0.00%"
"Jan 22, 2010","84.550","84.500","84.740","84.150","-0.06%"
"Jan 21, 2010","84.600","84.550","84.650","84.200","-0.06%"
"Jan 20, 2010","84.650","84.600","84.770","84.300","-0.06%"
"Jan 19, 2010","84.700","84.300","84.820","84.140","0.36%"
"Jan 18, 2010","84.400","84.150","84.520","83.850","0.18%"
"Jan 15, 2010","84.250","84.400","84.650","84.000","-0.30%"
"Jan 14, 2010","84.500","84.600","84.980","84.250","-0.24%"
"Jan 13, 2010","84.700","84.600","85.090","84.440","0.00%"
"Jan 12, 2010","84.700","84.800","85.100","84.490","-0.24%"
"Jan 11, 2010","84.900","84.750","85.020","84.600","0.06%"
"Jan 08, 2010","84.850","84.550","85.150","84.550","0.24%"
"Jan 07, 2010","84.650","84.400","85.000","84.400","0.18%"
"Jan 06, 2010","84.500","84.600","84.920","84.120","-0.24%"
"Jan 05, 2010","84.700","84.550","84.870","84.250","0.06%"
"Jan 04, 2010","84.650","84.300","84.730","84.100","0.30%"
"Jan 01, 2010","84.400","84.300","84.400","84.300","0.00%"
"Dec 31, 2009","84.400","83.600","84.680","83.600","0.84%"
"Dec 30, 2009","83.700","84.150","84.400","83.400","-0.65%"
"Dec 29, 2009","84.250","83.850","84.310","83.790","0.36%"
"Dec 28, 2009","83.950","84.050","84.150","83.850","-0.42%"
"Dec 25, 2009","84.300","84.200","84.300","84.200","0.00%"
"Dec 24, 2009","84.300","84.050","84.470","83.870","0.18%"
"Dec 23, 2009","84.150","84.280","84.500","84.050","-0.06%"
"Dec 22, 2009","84.200","84.200","84.520","83.820","-0.12%"
"Dec 21, 2009","84.300","84.100","84.520","84.040","0.12%"
"Dec 18, 2009","84.200","84.250","84.480","83.850","-0.30%"
"Dec 17, 2009","84.450","84.070","84.650","84.050","0.36%"
"Dec 16, 2009","84.150","84.250","84.650","84.000","-0.24%"
"Dec 15, 2009","84.350","84.200","84.480","83.850","0.06%"
"Dec 14, 2009","84.300","84.000","84.400","83.830","0.24%"
"Dec 11, 2009","84.100","83.950","84.280","83.800","-0.06%"
"Dec 10, 2009","84.150","84.000","84.480","83.870","0.06%"
"Dec 09, 2009","84.100","83.950","84.460","83.850","0.12%"
"Dec 08, 2009","84.000","83.650","84.310","83.350","0.24%"
"Dec 07, 2009","83.800","83.550","84.300","83.550","0.18%"
"Dec 04, 2009","83.650","83.300","83.720","83.220","0.24%"
"Dec 03, 2009","83.450","83.550","83.760","83.250","-0.24%"
"Dec 02, 2009","83.650","83.400","83.710","83.250","0.12%"
"Dec 01, 2009","83.550","83.150","83.800","83.150","0.36%"
"Nov 30, 2009","83.250","83.450","83.550","83.150","-0.36%"
"Nov 27, 2009","83.550","83.450","83.600","83.400","0.00%"
"Nov 26, 2009","83.550","83.500","83.650","83.100","0.00%"
"Nov 25, 2009","83.550","83.050","83.650","83.050","0.48%"
"Nov 24, 2009","83.150","83.450","83.650","83.050","-0.48%"
"Nov 23, 2009","83.550","83.500","83.660","83.170","-0.05%"
"Nov 20, 2009","83.595","83.400","83.715","83.100","0.11%"
"Nov 19, 2009","83.500","83.100","83.630","83.050","0.36%"
"Nov 18, 2009","83.200","83.480","83.660","83.000","-0.36%"
"Nov 17, 2009","83.500","83.400","83.650","83.100","0.00%"
"Nov 16, 2009","83.500","83.300","83.600","83.070","0.12%"
"Nov 13, 2009","83.400","83.450","83.570","83.080","-0.01%"
"Nov 12, 2009","83.410","83.400","83.770","83.120","-0.11%"
"Nov 11, 2009","83.500","83.000","83.580","82.900","0.48%"
"Nov 10, 2009","83.100","83.200","83.650","83.000","-0.24%"
"Nov 09, 2009","83.300","83.200","83.330","83.100","0.00%"
"Nov 06, 2009","83.300","83.600","83.710","83.120","-0.48%"
"Nov 05, 2009","83.700","83.350","83.970","83.270","0.30%"
"Nov 04, 2009","83.450","83.650","83.890","83.250","-0.36%"
"Nov 03, 2009","83.750","83.650","84.050","83.250","0.00%"
"Nov 02, 2009","83.750","83.780","83.900","83.300","0.42%"
"Oct 30, 2009","83.400","83.350","83.780","83.100","-0.06%"
"Oct 29, 2009","83.450","83.250","83.880","83.220","0.12%"
"Oct 28, 2009","83.350","83.200","83.670","83.080","0.06%"
"Oct 27, 2009","83.300","83.280","83.460","82.970","-0.06%"
"Oct 26, 2009","83.350","83.000","83.460","82.800","0.18%"
"Oct 23, 2009","83.200","83.100","83.460","82.900","0.00%"
"Oct 22, 2009","83.200","82.950","83.520","82.750","0.18%"
"Oct 21, 2009","83.050","82.750","83.650","82.550","-0.15%"
"Oct 20, 2009","83.175","82.900","83.875","82.700","-0.12%"
"Oct 19, 2009","83.275","83.000","83.695","82.900","0.21%"
"Oct 16, 2009","83.100","82.900","83.390","82.650","0.15%"
"Oct 15, 2009","82.975","83.170","83.755","82.700","-0.33%"
"Oct 14, 2009","83.250","83.150","83.770","82.800","0.03%"
"Oct 13, 2009","83.225","83.100","83.595","82.700","-0.09%"
"Oct 12, 2009","83.300","83.230","83.930","82.850","0.00%"
"Oct 09, 2009","83.300","83.200","83.500","82.820","0.00%"
"Oct 08, 2009","83.300","83.130","83.440","82.820","0.10%"
"Oct 07, 2009","83.220","83.250","83.350","82.850","-0.16%"
"Oct 06, 2009","83.350","83.300","83.520","83.150","-0.06%"
"Oct 05, 2009","83.400","83.150","83.450","83.050","0.18%"
"Oct 02, 2009","83.250","82.800","83.320","82.600","0.45%"
"Oct 01, 2009","82.875","83.100","83.595","82.400","-0.36%"
"Sep 30, 2009","83.175","83.100","83.525","82.600","0.00%"
"Sep 29, 2009","83.175","82.750","83.625","82.350","0.18%"
"Sep 28, 2009","83.025","82.800","83.305","82.430","0.15%"
"Sep 25, 2009","82.900","82.600","83.120","82.600","0.24%"
"Sep 24, 2009","82.700","82.600","83.050","82.350","0.00%"
"Sep 23, 2009","82.700","82.400","82.740","82.300","0.24%"
"Sep 22, 2009","82.500","82.600","82.740","82.400","-0.24%"
"Sep 21, 2009","82.700","82.700","82.800","82.500","-0.36%"
"Sep 18, 2009","83.000","82.300","83.250","82.200","0.09%"
"Sep 17, 2009","82.925","82.780","83.625","82.300","0.18%"
"Sep 16, 2009","82.775","82.350","83.105","82.300","0.36%"
"Sep 15, 2009","82.480","82.750","83.070","82.100","-0.33%"
"Sep 14, 2009","82.750","82.800","83.200","82.150","-0.02%"
"Sep 11, 2009","82.770","82.300","83.200","82.150","0.45%"
"Sep 10, 2009","82.400","82.600","83.020","82.250","-0.33%"
"Sep 09, 2009","82.675","82.800","83.185","82.400","-0.24%"
"Sep 08, 2009","82.875","82.840","83.195","82.400","0.11%"
"Sep 07, 2009","82.780","82.460","83.270","82.050","0.01%"
"Sep 04, 2009","82.775","82.750","83.145","82.050","-0.06%"
"Sep 03, 2009","82.825","82.600","83.195","82.000","0.18%"
"Sep 02, 2009","82.675","82.800","83.075","82.150","-0.36%"
"Sep 01, 2009","82.975","82.850","83.325","82.600","0.06%"
"Aug 31, 2009","82.925","82.950","83.555","82.300","-0.15%"
"Aug 28, 2009","83.050","82.350","83.280","82.150","0.42%"
"Aug 27, 2009","82.700","82.450","83.290","82.350","0.18%"
"Aug 26, 2009","82.550","82.650","82.950","82.250","-0.24%"
"Aug 25, 2009","82.750","82.250","83.080","82.250","0.18%"
"Aug 24, 2009","82.600","83.000","83.100","82.450","-0.30%"
"Aug 21, 2009","82.850","82.500","83.200","82.300","0.30%"
"Aug 20, 2009","82.600","82.440","83.000","82.440","-0.24%"
"Aug 19, 2009","82.800","82.300","82.900","82.000","0.49%"
"Aug 18, 2009","82.400","82.450","82.670","82.060","-0.18%"
"Aug 17, 2009","82.550","82.400","82.710","82.150","0.06%"
"Aug 14, 2009","82.500","82.250","82.500","82.050","-0.03%"
"Aug 13, 2009","82.525","82.600","82.925","82.150","-0.18%"
"Aug 12, 2009","82.675","82.800","83.175","82.200","-0.24%"
"Aug 11, 2009","82.875","82.500","83.195","82.200","0.09%"
"Aug 10, 2009","82.800","82.350","83.120","82.100","0.55%"
"Aug 07, 2009","82.350","82.280","82.770","81.950","-0.01%"
"Aug 06, 2009","82.355","82.950","83.345","82.080","-0.66%"
"Aug 05, 2009","82.900","82.800","83.510","82.550","0.00%"
"Aug 04, 2009","82.900","82.850","83.620","82.500","-0.35%"
"Aug 03, 2009","83.190","82.550","84.000","82.450","0.35%"
"Jul 31, 2009","82.900","82.650","83.550","82.450","-0.03%"
"Jul 30, 2009","82.925","82.650","83.475","82.300","0.21%"
"Jul 29, 2009","82.750","82.700","83.600","82.300","-0.06%"
"Jul 28, 2009","82.800","82.800","83.200","82.050","-0.12%"
"Jul 27, 2009","82.900","81.700","83.000","81.600","0.97%"
"Jul 24, 2009","82.100","81.700","82.430","81.400","-0.03%"
"Jul 23, 2009","82.125","81.900","82.625","81.250","0.18%"
"Jul 22, 2009","81.975","81.750","82.455","81.400","-0.09%"
"Jul 21, 2009","82.050","82.110","82.230","81.750","-0.03%"
"Jul 20, 2009","82.075","81.700","82.975","81.450","-0.03%"
"Jul 17, 2009","82.100","81.850","82.300","81.650","0.21%"
"Jul 16, 2009","81.925","82.100","82.635","81.650","-0.30%"
"Jul 15, 2009","82.175","82.000","82.675","81.900","-0.33%"
"Jul 14, 2009","82.450","81.950","82.980","81.600","-0.15%"
"Jul 13, 2009","82.575","81.600","83.225","81.350","1.07%"
"Jul 10, 2009","81.700","81.550","82.090","81.100","0.06%"
"Jul 09, 2009","81.650","81.750","82.020","81.430","-0.06%"
"Jul 08, 2009","81.700","81.670","82.170","81.250","0.25%"
"Jul 07, 2009","81.500","81.000","82.250","80.800","0.07%"
"Jul 06, 2009","81.445","81.520","82.365","80.880","-0.02%"
"Jul 03, 2009","81.460","81.220","81.830","80.900","-0.09%"
"Jul 02, 2009","81.530","80.600","81.770","80.400","1.06%"
"Jul 01, 2009","80.675","80.600","80.875","80.400","-0.89%"
"Jun 30, 2009","81.400","80.400","82.150","80.400","0.12%"
"Jun 29, 2009","81.300","81.150","81.950","80.400","0.06%"
"Jun 26, 2009","81.250","81.000","81.700","80.850","-0.21%"
"Jun 25, 2009","81.425","81.500","81.855","80.600","-0.18%"
"Jun 24, 2009","81.575","80.950","81.995","80.750","0.68%"
"Jun 23, 2009","81.025","80.850","81.255","80.100","0.12%"
"Jun 22, 2009","80.925","81.150","81.595","80.600","-0.40%"
"Jun 19, 2009","81.250","80.510","81.300","80.110","0.31%"
"Jun 18, 2009","81.000","80.600","81.710","80.550","-0.03%"
"Jun 17, 2009","81.025","80.500","81.365","80.300","-0.14%"
"Jun 16, 2009","81.135","80.150","81.625","80.000","1.10%"
"Jun 15, 2009","80.250","80.850","81.300","80.150","-0.68%"
"Jun 12, 2009","80.800","80.750","81.120","80.080","0.00%"
"Jun 11, 2009","80.800","80.200","81.180","80.000","0.81%"
"Jun 10, 2009","80.150","80.400","81.300","80.050","-0.87%"
"Jun 09, 2009","80.850","80.100","81.600","79.800","0.19%"
"Jun 08, 2009","80.700","80.450","81.430","80.050","0.19%"
"Jun 05, 2009","80.550","80.600","81.080","80.150","0.00%"
"Jun 04, 2009","80.550","80.200","81.430","80.100","-0.12%"
"Jun 03, 2009","80.650","80.950","81.470","80.200","-0.46%"
"Jun 02, 2009","81.025","80.950","81.475","80.550","-0.06%"
"Jun 01, 2009","81.075","80.950","81.725","80.550","-0.03%"
"May 29, 2009","81.100","80.950","81.180","80.550","0.06%"
"May 28, 2009","81.050","79.900","81.220","79.700","0.81%"
"May 27, 2009","80.400","79.750","81.030","79.750","0.12%"
"May 26, 2009","80.300","80.170","81.150","79.700","0.04%"
"May 25, 2009","80.270","80.400","80.500","79.600","0.21%"
"May 22, 2009","80.100","80.550","80.760","80.000","-0.65%"
"May 21, 2009","80.625","79.950","81.555","79.800","0.22%"
"May 20, 2009","80.450","80.680","81.250","80.350","-0.28%"
"May 19, 2009","80.675","80.450","81.865","80.050","0.16%"
"May 18, 2009","80.550","80.780","81.450","80.450","-0.43%"
"May 15, 2009","80.900","79.900","81.080","79.550","0.25%"
"May 14, 2009","80.700","80.550","81.900","79.700","-0.15%"
"May 13, 2009","80.825","79.650","81.165","79.600","0.47%"
"May 12, 2009","80.450","79.800","81.380","79.650","-0.09%"
"May 11, 2009","80.525","80.100","81.375","79.550","-0.09%"
"May 08, 2009","80.600","79.950","80.650","79.550","0.25%"
"May 07, 2009","80.400","79.900","80.930","79.500","-0.19%"
"May 06, 2009","80.550","79.700","80.850","79.700","0.22%"
"May 05, 2009","80.375","79.450","81.075","79.450","0.97%"
"May 04, 2009","79.600","79.900","80.700","79.500","-0.69%"
"May 01, 2009","80.150","80.140","80.240","80.050","-0.06%"
"Apr 30, 2009","80.200","80.350","81.050","79.400","-0.40%"
"Apr 29, 2009","80.525","80.450","81.175","79.870","0.09%"
"Apr 28, 2009","80.450","79.750","81.300","79.550","-0.09%"
"Apr 27, 2009","80.525","80.350","81.145","79.750","0.03%"
"Apr 24, 2009","80.500","79.700","80.600","79.600","-0.09%"
"Apr 23, 2009","80.575","79.700","81.215","79.400","0.00%"
"Apr 22, 2009","80.575","80.100","81.205","79.400","0.03%"
"Apr 21, 2009","80.550","80.500","81.150","79.500","-0.03%"
"Apr 20, 2009","80.575","79.600","80.825","79.400","0.09%"
"Apr 17, 2009","80.500","79.500","80.780","79.300","0.09%"
"Apr 16, 2009","80.425","80.000","81.205","79.800","-0.03%"
"Apr 15, 2009","80.450","80.200","81.130","79.800","0.19%"
"Apr 14, 2009","80.300","79.650","81.040","79.450","-0.12%"
"Apr 13, 2009","80.400","80.550","81.130","79.900","0.12%"
"Apr 10, 2009","80.300","80.200","80.720","80.050","-0.03%"
"Apr 09, 2009","80.325","80.300","80.895","80.200","-0.09%"
"Apr 08, 2009","80.400","79.250","80.730","78.850","0.66%"
"Apr 07, 2009","79.875","79.950","81.175","79.250","-0.22%"
"Apr 06, 2009","80.050","79.600","80.580","79.400","-0.44%"
"Apr 03, 2009","80.400","79.500","80.880","79.400","-0.03%"
"Apr 02, 2009","80.425","79.900","81.325","79.800","-0.06%"
"Apr 01, 2009","80.475","79.800","81.035","79.570","0.06%"
"Mar 31, 2009","80.425","79.950","81.275","79.700","0.31%"
"Mar 30, 2009","80.175","80.350","80.775","79.750","-0.34%"
"Mar 27, 2009","80.450","79.900","80.550","79.300","0.59%"
"Mar 26, 2009","79.975","79.700","80.825","79.700","-0.37%"
"Mar 25, 2009","80.275","80.350","80.875","79.650","-0.19%"
"Mar 24, 2009","80.425","80.180","80.775","79.950","0.04%"
"Mar 23, 2009","80.395","80.350","81.095","79.650","-0.03%"
"Mar 20, 2009","80.420","79.500","81.110","79.300","0.24%"
"Mar 19, 2009","80.225","79.650","81.195","79.250","-0.06%"
"Mar 18, 2009","80.275","80.000","81.085","79.500","0.25%"
"Mar 17, 2009","80.075","79.400","80.725","79.400","-0.25%"
"Mar 16, 2009","80.275","79.750","81.145","79.550","0.09%"
"Mar 13, 2009","80.200","80.000","80.400","79.550","0.12%"
"Mar 12, 2009","80.100","79.500","80.420","79.500","-0.19%"
"Mar 11, 2009","80.250","79.050","81.000","79.050","0.78%"
"Mar 10, 2009","79.625","79.960","80.235","79.350","-1.12%"
"Mar 09, 2009","80.525","80.350","81.325","79.900","0.09%"
"Mar 06, 2009","80.450","79.450","80.800","79.250","0.53%"
"Mar 05, 2009","80.025","79.150","80.565","78.800","-0.06%"
"Mar 04, 2009","80.075","79.750","80.915","79.300","0.28%"
"Mar 03, 2009","79.850","78.900","80.230","78.900","0.13%"
"Mar 02, 2009","79.750","79.550","80.400","78.900","0.00%"
"Feb 27, 2009","79.750","79.770","80.050","79.100","-0.15%"
"Feb 26, 2009","79.870","79.100","80.060","78.850","0.18%"
"Feb 25, 2009","79.725","79.510","80.275","79.350","-0.22%"
"Feb 24, 2009","79.900","79.400","79.920","78.700","0.19%"
"Feb 23, 2009","79.750","79.300","80.240","79.300","0.44%"
"Feb 20, 2009","79.400","79.650","79.960","79.150","-0.47%"
"Feb 19, 2009","79.775","79.350","80.335","79.350","0.06%"
"Feb 18, 2009","79.725","79.400","80.775","79.200","-0.09%"
"Feb 17, 2009","79.800","79.650","80.100","79.350","0.22%"
"Feb 16, 2009","79.625","79.650","80.175","79.200","-0.09%"
"Feb 13, 2009","79.700","79.200","79.850","79.000","0.50%"
"Feb 12, 2009","79.300","78.550","79.750","78.550","0.22%"
"Feb 11, 2009","79.125","78.900","79.895","78.500","0.16%"
"Feb 10, 2009","79.000","78.500","79.820","78.400","-0.19%"
"Feb 09, 2009","79.150","79.200","79.900","78.600","-0.09%"
"Feb 06, 2009","79.220","78.250","79.450","77.950","1.11%"
"Feb 05, 2009","78.350","78.700","78.800","78.250","-0.92%"
"Feb 04, 2009","79.075","78.850","79.525","78.150","0.16%"
"Feb 03, 2009","78.950","78.200","79.250","78.200","-0.16%"
"Feb 02, 2009","79.075","78.950","80.125","78.350","0.03%"
"Jan 30, 2009","79.050","78.550","79.200","78.350","0.06%"
"Jan 29, 2009","79.000","78.500","79.470","78.400","0.51%"
"Jan 28, 2009","78.600","78.850","79.200","78.300","-0.44%"
"Jan 27, 2009","78.950","78.950","79.100","78.400","-0.15%"
"Jan 26, 2009","79.065","78.950","79.315","78.300","0.02%"
"Jan 23, 2009","79.050","79.700","79.940","78.800","-0.91%"
"Jan 22, 2009","79.775","79.200","80.275","79.200","0.60%"
"Jan 21, 2009","79.300","79.050","80.850","78.250","0.19%"
"Jan 20, 2009","79.150","78.800","80.300","78.000","-0.30%"
"Jan 19, 2009","79.385","79.100","80.425","78.000","0.23%"
"Jan 16, 2009","79.200","78.400","79.600","77.600","0.64%"
"Jan 15, 2009","78.700","78.500","79.430","77.800","0.22%"
"Jan 14, 2009","78.525","77.450","79.825","77.250","0.64%"
"Jan 13, 2009","78.025","77.900","79.475","77.750","-1.01%"
"Jan 12, 2009","78.825","78.350","80.025","78.050","-0.10%"
"Jan 09, 2009","78.900","75.300","79.700","75.300","3.78%"
"Jan 08, 2009","76.025","77.700","78.325","75.400","-2.09%"
"Jan 07, 2009","77.650","78.700","79.250","77.100","-1.27%"
"Jan 06, 2009","78.650","79.050","79.750","78.100","-0.22%"
"Jan 05, 2009","78.825","78.100","80.625","77.800","0.03%"
"Jan 02, 2009","78.800","78.650","79.210","77.750","-0.06%"
"Jan 01, 2009","78.850","78.750","78.850","78.750","-0.35%"
"Dec 31, 2008","79.125","78.000","79.525","77.550","0.67%"
"Dec 30, 2008","78.600","78.000","80.080","77.550","-0.16%"
"Dec 29, 2008","78.725","78.250","79.825","77.500","0.10%"
"Dec 26, 2008","78.650","78.800","79.350","78.550","-0.22%"
"Dec 25, 2008","78.825","78.650","78.825","78.650","0.00%"
"Dec 24, 2008","78.825","78.600","79.375","77.550","0.16%"
"Dec 23, 2008","78.700","78.700","79.250","77.500","0.06%"
"Dec 22, 2008","78.650","78.450","79.360","77.700","-0.79%"
"Dec 19, 2008","79.275","79.200","80.325","78.000","0.19%"
"Dec 18, 2008","79.125","78.250","79.975","77.800","0.13%"
"Dec 17, 2008","79.025","80.500","81.375","78.550","-1.95%"
"Dec 16, 2008","80.600","78.750","81.400","77.550","1.67%"
"Dec 15, 2008","79.275","78.070","80.275","77.620","1.21%"
"Dec 12, 2008","78.325","78.000","79.345","77.550","0.29%"
"Dec 11, 2008","78.100","77.800","79.090","77.800","-0.13%"
"Dec 10, 2008","78.200","78.400","78.500","78.050","-0.57%"
"Dec 09, 2008","78.650","78.100","78.650","78.100","0.58%"
"Dec 08, 2008","78.200","77.950","78.650","77.500","-0.60%"
"Dec 05, 2008","78.675","78.530","79.115","77.900","-0.15%"
"Dec 04, 2008","78.790","78.200","79.660","77.900","0.63%"
"Dec 03, 2008","78.300","78.300","79.050","77.850","-0.51%"
"Dec 02, 2008","78.700","78.250","79.300","77.800","0.38%"
"Dec 01, 2008","78.400","78.300","78.950","78.050","0.00%"
"Nov 28, 2008","78.400","78.850","79.010","78.300","-0.06%"
"Nov 27, 2008","78.450","78.350","79.200","77.750","-0.22%"
"Nov 26, 2008","78.625","78.400","79.575","77.850","0.16%"
"Nov 25, 2008","78.500","77.900","79.150","77.900","-0.13%"
"Nov 24, 2008","78.600","78.500","79.480","78.050","-0.38%"
"Nov 21, 2008","78.900","78.900","79.500","78.450","-0.19%"
"Nov 20, 2008","79.050","78.420","80.000","78.120","0.67%"
"Nov 19, 2008","78.520","79.330","79.700","78.400","-0.89%"
"Nov 18, 2008","79.225","79.300","80.725","78.350","-0.28%"
"Nov 17, 2008","79.450","79.370","80.900","78.850","-0.40%"
"Nov 14, 2008","79.770","79.950","80.400","79.650","-0.35%"
"Nov 13, 2008","80.050","79.900","80.580","79.600","0.06%"
"Nov 12, 2008","80.000","79.950","80.710","79.900","-0.06%"
"Nov 11, 2008","80.050","80.350","80.750","79.900","-0.50%"
"Nov 10, 2008","80.450","80.700","81.200","80.300","-0.43%"
"Nov 07, 2008","80.800","80.500","81.350","80.470","-0.09%"
"Nov 06, 2008","80.870","80.600","81.350","80.300","-0.16%"
"Nov 05, 2008","81.000","81.050","81.470","80.600","-0.18%"
"Nov 04, 2008","81.150","80.850","81.550","80.500","0.25%"
"Nov 03, 2008","80.950","80.800","81.330","80.400","-0.71%"
"Oct 31, 2008","81.525","81.200","82.405","80.850","-0.15%"
"Oct 30, 2008","81.650","80.950","81.900","80.950","0.37%"
"Oct 29, 2008","81.350","81.150","81.790","80.850","0.12%"
"Oct 28, 2008","81.250","81.000","81.750","80.700","-0.18%"
"Oct 27, 2008","81.400","81.450","81.800","80.500","0.62%"
"Oct 24, 2008","80.900","80.750","82.000","80.450","0.06%"
"Oct 23, 2008","80.850","80.550","81.700","80.550","-0.12%"
"Oct 22, 2008","80.950","81.000","81.850","80.400","-0.18%"
"Oct 21, 2008","81.100","80.500","82.000","80.200","0.27%"
"Oct 20, 2008","80.885","81.750","84.025","80.500","-2.08%"
"Oct 17, 2008","82.600","81.180","84.500","80.880","1.25%"
"Oct 16, 2008","81.580","80.550","82.150","80.550","1.98%"
"Oct 15, 2008","80.000","79.500","80.950","78.900","0.50%"
"Oct 14, 2008","79.600","79.000","80.050","78.400","0.63%"
"Oct 13, 2008","79.100","78.650","79.470","78.350","0.44%"
"Oct 10, 2008","78.750","78.700","79.320","78.400","-0.44%"
"Oct 09, 2008","79.100","79.150","79.550","78.600","-0.19%"
"Oct 08, 2008","79.250","78.250","79.950","77.650","1.15%"
"Oct 07, 2008","78.350","77.850","78.800","77.850","0.51%"
"Oct 06, 2008","77.950","76.800","78.750","76.200","1.37%"
"Oct 03, 2008","76.900","77.100","77.200","76.500","-0.39%"
"Oct 02, 2008","77.200","77.700","78.000","77.100","-0.77%"
"Oct 01, 2008","77.800","77.900","78.000","77.700","-0.26%"
"Sep 30, 2008","78.000","77.900","78.300","77.300","0.00%"
"Sep 29, 2008","78.000","78.150","78.320","77.550","0.19%"
"Sep 26, 2008","77.850","77.900","78.500","77.300","-0.35%"
"Sep 25, 2008","78.125","77.850","78.525","77.260","0.21%"
"Sep 24, 2008","77.960","77.580","78.450","77.250","0.36%"
"Sep 23, 2008","77.680","77.550","78.380","77.200","-0.41%"
"Sep 22, 2008","78.000","78.150","78.650","77.800","0.78%"
"Sep 19, 2008","77.400","77.300","78.300","76.700","0.00%"
"Sep 18, 2008","77.400","76.800","77.920","76.800","0.26%"
"Sep 17, 2008","77.200","75.850","77.700","75.850","1.25%"
"Sep 16, 2008","76.250","76.150","77.000","75.850","0.00%"
"Sep 15, 2008","76.250","75.800","76.750","75.500","0.46%"
"Sep 12, 2008","75.900","76.150","76.710","75.550","-0.46%"
"Sep 11, 2008","76.250","75.800","76.780","75.500","-0.20%"
"Sep 10, 2008","76.400","76.450","77.100","75.850","-0.20%"
"Sep 09, 2008","76.550","75.950","77.000","75.650","0.66%"
"Sep 08, 2008","76.050","76.000","76.610","75.700","-0.07%"
"Sep 05, 2008","76.100","76.250","77.080","76.000","-0.72%"
"Sep 04, 2008","76.650","76.550","77.270","75.950","0.00%"
"Sep 03, 2008","76.650","76.150","77.450","75.550","0.86%"
"Sep 02, 2008","76.000","76.150","76.750","75.900","-0.72%"
"Sep 01, 2008","76.550","76.200","77.100","75.850","0.99%"
"Aug 29, 2008","75.800","75.050","76.450","74.750","0.86%"
"Aug 28, 2008","75.150","75.350","76.300","75.050","-0.40%"
"Aug 27, 2008","75.450","76.150","76.480","75.350","-1.05%"
"Aug 26, 2008","76.250","75.850","77.000","75.550","0.40%"
"Aug 25, 2008","75.950","76.000","77.050","75.500","0.07%"
"Aug 22, 2008","75.900","75.800","77.200","75.500","0.00%"
"Aug 21, 2008","75.900","74.360","76.600","74.150","1.81%"
"Aug 20, 2008","74.550","74.100","74.950","73.550","0.47%"
"Aug 19, 2008","74.200","75.000","75.300","73.000","-1.40%"
"Aug 18, 2008","75.250","76.650","76.750","74.950","-1.31%"
"Aug 15, 2008","76.250","74.200","77.000","73.900","1.87%"
"Aug 14, 2008","74.850","74.800","75.450","74.200","-0.47%"
"Aug 13, 2008","75.200","73.300","75.350","72.700","2.45%"
"Aug 12, 2008","73.400","73.050","74.050","72.450","0.34%"
"Aug 11, 2008","73.150","72.300","73.500","72.300","1.04%"
"Aug 08, 2008","72.400","72.050","72.700","71.750","0.35%"
"Aug 07, 2008","72.150","72.000","72.800","71.400","0.07%"
"Aug 06, 2008","72.100","71.900","72.900","71.750","-0.07%"
"Aug 05, 2008","72.150","71.450","72.650","71.150","1.33%"
"Aug 04, 2008","71.200","71.870","72.450","71.050","-0.42%"
"Aug 01, 2008","71.500","71.150","71.700","70.850","0.00%"
"Jul 31, 2008","71.500","71.400","71.600","70.800","0.00%"
"Jul 30, 2008","71.500","71.450","71.780","70.800","0.00%"
"Jul 29, 2008","71.500","70.850","71.950","70.850","0.78%"
"Jul 28, 2008","70.950","71.150","71.800","70.500","0.50%"
